trial_number,value,state,best_iter,duration_minutes,auc,auc_std,gain,gain_std,logloss,logloss_std,num_leaves,max_depth,learning_rate,min_data_in_leaf,min_gain_to_split,feature_fraction,bagging_fraction,num_boost_round,early_stopping_rounds
127,558560000.0,COMPLETE,,,0.9262004571974349,0.006056008242861205,558560000.0,3333226.6649599453,0.1952449583966553,0.004903043840588942,485,8,0.026426602899846503,903,1,0.8218414305690714,0.996194778959004,10000,50
128,560000000.0,COMPLETE,,,0.9294647479468449,0.004882818940276657,560000000.0,2205447.8003344354,0.1911018237526927,0.004130418994504782,561,7,0.04606966402349276,236,1,0.7840070386273885,0.8371359152364799,10000,50
129,561280000.0,COMPLETE,,,0.932942283342545,0.004799083618175359,561280000.0,2658119.636133784,0.18676839442567236,0.0048436924614000875,607,10,0.029870888144098544,138,1,0.7607343769661372,0.9033425053182176,10000,50
130,561600000.0,COMPLETE,,,0.9333323186074409,0.005122647670688623,561600000.0,1517893.2768808221,0.18601669603595278,0.00516119820835814,610,11,0.02787219511517692,146,1,0.7588790979351685,0.8770160490027895,10000,50
131,561760000.0,COMPLETE,,,0.9333129119747486,0.0045973388987821835,561760000.0,1551257.5543732252,0.18601149579268242,0.004636565168375603,680,11,0.028572671081618425,135,1,0.759194257140798,0.8805722891231751,10000,50
132,559200000.0,COMPLETE,,,0.9277400120054755,0.004620328093263023,559200000.0,2373183.515870612,0.19755516478940235,0.0035807170902292925,681,11,0.028549987743104018,138,1,0.7568487654964833,0.876662481264519,10000,50
133,561280000.0,COMPLETE,,,0.9325310910427925,0.004874131150190877,561280000.0,2509501.9426172995,0.1873073354470322,0.0049138269786425425,614,11,0.026565788738547386,102,1,0.7736132891394333,0.9029384813893372,10000,50
134,561760000.0,COMPLETE,,,0.9341329373365538,0.004624835497710063,561760000.0,2110544.953323667,0.1853400196536613,0.005127823333617199,657,11,0.02252454715144304,101,1,0.7736339771764974,0.8695184423623026,10000,50
135,561920000.0,COMPLETE,,,0.9334377232595152,0.004779581306664535,561920000.0,2351510.153071851,0.18586410792479016,0.004752065687352213,667,12,0.020333265579837258,143,1,0.7625533903332156,0.8421259961961757,10000,50
136,558080000.0,COMPLETE,,,0.916197232271708,0.0049053192032251225,558080000.0,2705845.524046042,0.2747960970196849,0.0012540619853046839,666,12,0.018930390670783198,211,1,0.7804494460703372,0.8424907759439081,10000,50
137,557760000.0,COMPLETE,,,0.920389959160454,0.005507012056363251,557760000.0,4153841.595439094,0.24755159830356727,0.001927972713109199,634,11,0.014724277277832607,100,1,0.8075883450968213,0.869049422437983,10000,50
138,559200000.0,COMPLETE,,,0.92854304705062,0.004793888191283035,559200000.0,2950254.226333724,0.19508926463362222,0.0037309584845252397,711,12,0.019433875957728757,139,0,0.768508491197425,0.8093965908917663,10000,50
139,559520000.0,COMPLETE,,,0.9303184875764254,0.00526282159216429,559520000.0,3302362.790488047,0.19027541813334745,0.00458521332661878,651,11,0.022569564193299127,174,1,0.7914701987390091,0.8831937705124361,10000,50
140,558720000.0,COMPLETE,,,0.9262741262972239,0.004839138096977565,558720000.0,2405327.4205396655,0.1975673985931494,0.0035962127676688804,538,12,0.02461955437899509,228,1,0.9609412885573042,0.8511623489917192,10000,50
141,561440000.0,COMPLETE,,,0.9325287318050928,0.004462975792352886,561440000.0,2228542.124349459,0.18733145214585178,0.00443586204419665,679,11,0.0312894030371871,144,1,0.7588337553483605,0.865126380236381,10000,50
142,560480000.0,COMPLETE,,,0.9330253513409128,0.005306652210532159,560480000.0,2509501.9426172995,0.18651306710156704,0.005035403447732861,686,11,0.032679655872948306,161,1,0.7387651719576623,0.8290684348824953,10000,50
143,560800000.0,COMPLETE,,,0.932103384079141,0.0049421929901129905,560800000.0,2086144.7696648475,0.1877252857408787,0.004564627317022994,668,11,0.02104739603743007,201,1,0.7533522615997046,0.8660340602463474,10000,50
144,558240000.0,COMPLETE,,,0.92610448949616,0.004793277247407893,558240000.0,2340598.214132447,0.2018818579076574,0.003483535251136531,725,12,0.027084569736614862,141,1,0.8029046252801362,0.8689257152600264,10000,50
145,557920000.0,COMPLETE,,,0.9113927588526114,0.0055626858168820485,557920000.0,2888875.2136428463,0.29934298026586326,0.0008116766637890918,743,11,0.023381861418732552,256,1,0.9187732485724518,0.8906181379042505,10000,50
146,557280000.0,COMPLETE,,,0.91840844683201,0.004972245410528024,557280000.0,3453925.3031876646,0.27518395842679383,0.0014536830818926755,650,11,0.020709123006963266,100,1,0.7734704750917611,0.8821336174939333,10000,50
147,558560000.0,COMPLETE,,,0.9237148861239722,0.004870826778661453,558560000.0,3556177.723342859,0.2062441308674527,0.003249223555524102,627,10,0.031408282163307086,197,1,0.7206395373466739,0.8473931924456183,10000,50
148,561280000.0,COMPLETE,,,0.9330795757557885,0.0054441752986537344,561280000.0,3490787.8766834284,0.18616770560935442,0.005369496388868207,696,12,0.03384208676997122,149,1,0.7888234457073583,0.8576217764873618,10000,50
149,561440000.0,COMPLETE,,,0.9330821252545931,0.004999006211576588,561440000.0,2170345.5946000856,0.18608225131945882,0.004955551246440334,560,12,0.03932408808896049,282,0,0.7790701186739437,0.8771950529660111,10000,50
